GeneID,Symbol,description,reconstruction_error,is_anomaly
28990,ASTE1,3q22.1,0.2596564,False
26301,GBGT1,9q34.2,0.25198323,False
55892,MYNN,3q26.2,0.25343215,False
29949,IL19,1q32.1,0.25720504,False
167127,UGT3A2,5p13.2,0.25565273,False
79888,LPCAT1,5p15.33,0.25387827,False
1731,SEPTIN1,16p11.2,0.2555828,False
55784,MCTP2,15q26.2,0.2629267,False
93659,CGB5,19q13.33,57.57801,True
6675,UAP1,1q23.3,0.24895436,False
3812,KIR3DL2,19q13.42,0.25910977,False
440307,TTLL13,15q26.1,0.24877189,False
1876,E2F6,2p25.1,0.2490444,False
84269,CHCHD5,2q14.1,0.25608385,False
4887,NPY2R,4q32.1,0.25812912,False
406993,MIR211,15q13.3,0.26084214,False
54887,BLTP3A,6p21.31,0.25661162,False
29903,CCDC106,19q13.42,0.25529593,False
53349,ZFYVE1,14q24.2,0.24690965,False
196883,ADCY4,14q12,0.2484939,False
6164,RPL34,4q25,0.24725458,False
203413,CT83,Xq23,0.2705221,False
1951,CELSR3,3p21.31,0.24705583,False
6769,STAC,3p22.3-p22.2,0.30961046,False
30834,POLR1H,6p22.1,0.2522817,False
245928,DEFB114,6p12.3,0.25075418,False
220963,SLC16A9,10q21.2,0.24749526,False
54954,FAM120C,Xp11.22,0.2600946,False
6757,SSX2,Xp11.22,0.26040208,False
10360,NPM3,10q24.32,0.24726819,False
7162,TPBG,6q14.1,0.2496892,False
11054,OGFR,20q13.33,0.26426575,False
10248,POP7,7q22.1,0.24494201,False
1827,RCAN1,21q22.12,0.24569117,False
9229,DLGAP1,18p11.31,0.3505946,False
9410,SNRNP40,1p35.2,0.24764016,False
406958,MIR182,7q32.2,0.25904176,False
167,CRISP1,6p12.3,0.25444174,False
100189227,TRV-CAC1-6,6p22.2,57.57801,True
89866,SEC16B,1q25.2,0.24855843,False
145957,NRG4,15q24.2,0.24837735,False
79739,TTLL7,1p31.1,0.25002617,False
51303,FKBP11,12q13.12,0.25660506,False
2843,GPR20,8q24.3,0.2581523,False
116138,KLHDC3,6p21.1,0.2507954,False
10245,TIMM17B,Xp11.23,0.25996584,False
345456,PFN3,5q35.3,0.25930136,False
6362,CCL18,17q12,0.25034627,False
9671,WSCD2,12q23.3,0.25600716,False
54861,SNRK,3p22.1,0.24851649,False
9437,NCR1,19q13.42,0.25417572,False
64786,TBC1D15,12q21.1,0.2504159,False
3809,KIR2DS4,19q13.42,0.26273978,False
23547,LILRA4,19q13.42,0.24798894,False
55821,ALLC,2p25.3,0.2657114,False
55332,DRAM1,12q23.2,0.25119147,False
50856,CLEC4A,12p13.31,0.2509283,False
22903,BTBD3,20p12.2,0.27679944,False
3976,LIF,22q12.2,0.27113506,False
7083,TK1,17q25.3,0.24569167,False
51742,ARID4B,1q42.3,0.25481787,False
9527,GOSR1,17q11.2,0.2492441,False
406888,MIRLET7F1,9q22.32,0.25103992,False
2863,GPR39,2q21.2,0.25312155,False
340526,RTL5,Xq13.1,57.57801,True
6861,SYT5,19q13.42|11p,0.25165907,False
10044,SH2D3C,9q34.11,0.24791224,False
54386,TERF2IP,16q23.1,0.24792935,False
9766,SUSD6,14q24.1,0.2570264,False
386746,MRGPRG,11p15.4,0.26817617,False
115004,CGAS,6q13,0.26409215,False
4628,MYH10,17p13.1,0.3279715,False
56112,PCDHGA3,5q31.3,0.27993333,False
266,AMELY,Yp11.2,0.25864106,False
100419743,DBET,4q35.2,57.57801,True
7064,THOP1,19p13.3,0.25203773,False
58487,CREBZF,11q14.1,0.24421364,False
3115,HLA-DPB1,6p21.32,0.26151344,False
341405,ANKRD33,12q13.13,0.2590708,False
3112,HLA-DOB,6p21.32,0.25118273,False
55083,KIF26B,1q44,0.2967026,False
124565,SLC38A10,17q25.3,0.25341737,False
116179,TGM7,15q15.2-q15.3,0.25768316,False
54784,ALKBH4,7q22.1,0.24876378,False
407049,MIR92A2,Xq26.2,0.26847246,False
10042,HMGXB4,22q12.3,0.25180784,False
92960,PEX11G,19p13.2,0.27924088,False
152100,CMC1,3p24.1,0.25680047,False
64005,MYO1G,7p13,0.25430006,False
3344,FOXN2,2p16.3,0.24597709,False
574468,MIR526B,19q13.42,0.26928282,False
115708,TRMT61A,14q32.33,0.24684392,False
57717,PCDHB16,5q31.3,0.25803733,False
23583,SMUG1,12q13.13,0.24611662,False
83876,MRO,18q21.2,0.26211777,False
3375,IAPP,12p12.1,0.25402737,False
574491,MIR518A2,19q13.42,0.26912156,False
3189,HNRNPH3,10q21.3,0.24686196,False
100630918,PARTICL,2p11.2,0.2540121,False
347148,QRFP,9q34.12,0.25912914,False
100287082,GACAT2,18p11.22,57.57801,True
2907,GRINA,8q24.3,0.25549436,False
10447,FAM3C,7q31.31,0.2461297,False
22885,ABLIM3,5q32,0.24490145,False
104472848,IRAIN,15q26.3,57.57801,True
2101,ESRRA,11q13.1,0.25180414,False
2868,GRK4,4p16.3,0.2485829,False
146894,CD300LG,17q21.31,0.25192058,False
29781,NCAPH2,22q13.33,0.25760025,False
116511,MAS1L,6p22.1,0.2605818,False
10866,HCP5,6p21.33,57.57801,True
100505994,LUCAT1,5q14.3,57.57801,True
343472,BARHL2,1p22.2,0.2455444,False
150353,DNAJB7,22q13.2,0.2656356,False
1982,EIF4G2,11p15.4,0.24978481,False
768219,MIR802,21q22.12,0.30107656,False
3017,H2BC5,6p22.2,0.25095898,False
54927,CHCHD3,7q32.3-q33,0.2533103,False
25798,BRI3,7q21.3,0.25012347,False
79706,PRKRIP1,7q22.1,0.24601181,False
80790,CMIP,16q23.2-q23.3,0.26472357,False
57136,APMAP,20p11.21,0.25609946,False
253190,SERHL2,22q13.2,0.25948998,False
10567,RABAC1,19q13.2,0.25481462,False
8904,CPNE1,20q11.22,0.24464601,False
64396,GMCL2,5q35.3,0.25682476,False
155038,GIMAP8,7q36.1,0.2572373,False
11272,PRR4,12p13.2,0.26089752,False
440097,DBX2,12q12,0.2544953,False
51465,UBE2J1,6q15,0.24383207,False
84129,ACAD11,3q22.1,0.24331705,False
116511,MAS1L,6p22.1,0.26058638,False
29933,GPR132,14q32.33,0.25359035,False
3626,INHBC,12q13.3,0.25488248,False
56301,SLC7A10,19q13.11,0.24919817,False
128821,CST9L,20p11.21,0.25765732,False
90580,TIMM29,19p13.2,0.26003924,False
10955,SERINC3,20q13.12,0.24746695,False
51805,COQ3,6q16.2,0.24482444,False
7008,TEF,22q13.2,0.2516983,False
9468,PCYT1B,Xp22.11,0.24652885,False
84232,MAF1,8q24.3,0.24779822,False
389852,SPACA5,Xp11.23,0.25725296,False
104326055,APOA1-AS,11q23.3,57.57801,True
2823,GPM6A,4q34.2,0.26103902,False
199692,ZNF627,19p13.2,0.25640106,False
117143,TADA1,1q24.1,0.2529847,False
10270,AKAP8,19p13.12,0.24861218,False
728072,CT47A5,Xq24,57.57801,True
654231,OCM,7p22.1,0.2580968,False
353135,LCE1E,1q21.3,0.2635653,False
7353,UFD1,22q11.21,0.24934775,False
54556,ING3,7q31.31,0.25056922,False
9324,HMGN3,6q14.1,0.24663922,False
51175,TUBE1,6q21,0.24995402,False
55226,NAT10,11p13,0.26512805,False
342510,CD300E,17q25.1,0.25185084,False
54552,GNL3L,Xp11.22,0.24505436,False
9107,MTMR6,13q12.13,0.24741454,False
407028,MIR302A,4q25,0.2552088,False
80119,PIF1,15q22.31,0.2511558,False
727910,TLCD2,17p13.3,0.25982416,False
730249,ACOD1,13q22.3,0.2501816,False
6882,TAF11,6p21.31,0.24937697,False
9120,SLC16A6,17q24.2,0.25856966,False
65110,UPF3A,13q34,0.24543123,False
1796,DOK1,2p13.1,0.26032716,False
7582,ZNF33B,10q11.21,0.25668642,False
23200,ATP11B,3q26.33,0.24923083,False
9638,FEZ1,11q24.2,0.24331923,False
150159,SLC9B1,4q24,0.24677189,False
2043,EPHA4,2q36.1,0.37235162,False
55756,INTS9,8p21.1,0.25848773,False
4302,MLLT6,17q12,0.2505468,False
55075,UACA,15q23,0.24666941,False
23164,MPRIP,17p11.2,0.2641802,False
79807,GSTCD,4q24,0.25201967,False
26098,EDRF1,10q26.2,0.25729907,False
863,CBFA2T3,16q24.3,0.25601745,False
6924,ELOA,1p36.11,0.2507121,False
103752588,PACERR,1q31.1,57.57801,True
10665,TSBP1,6p21.32,0.26430315,False
7265,TTC1,5q33.3,0.26145002,False
30834,POLR1H,6p22.1,0.2501989,False
80258,EFHC2,Xp11.3,0.28611284,False
5804,PTPRZ2,1p36.3,57.57801,True
5955,RCN2,15q24.3,0.25190896,False
6570,SLC18A1,8p21.3,0.2487248,False
122509,IFI27L1,14q32.12,0.25988993,False
55837,EAPP,14q13.1,0.2533303,False
9774,BCLAF1,6q23.3,0.2467907,False
3101,HK3,5q35.2,0.26712257,False
25797,QPCT,2p22.2,0.24917617,False
6846,XCL2,1q24.2,0.25110123,False
5998,RGS3,9q32,0.25443515,False
23239,PHLPP1,18q21.33,0.25655213,False
64210,MMS19,10q24.1,0.24514635,False
6370,CCL25,19p13.2,0.25130343,False
57481,KIAA1210,Xq24,0.26162678,False
56832,IFNK,9p21.2,0.24808405,False
5714,PSMD8,19q13.2,0.25240022,False
80741,LY6G5C,6p21.33,0.26101887,False
3337,DNAJB1,19p13.12,0.24894914,False
9618,TRAF4,17q11.2,0.25236428,False
81565,NDEL1,17p13.1,0.2639391,False
4130,MAP1A,15q15.3,0.25311694,False
51026,GOLT1B,12p12.1,0.25048247,False
7539,ZFP37,9q32,0.25570536,False
64499,TPSB2,16p13.3,0.25557765,False
83941,TM2D1,1p31.3,0.25326154,False
832,CAPZB,1p36.13,0.25962317,False
22949,PTGR1,9q31.3,0.2459376,False
114795,TMEM132B,12q24.31-q24.32,0.2725386,False
55568,GALNT10,5q33.2,0.2532883,False
378707,RN7SL3,14q21.3,0.26486176,False
5798,PTPRN,2q35,0.25784454,False
79697,RIOX1,14q24.3,0.24870883,False
643847,PGA4,11q12.2,0.25102538,False
5858,PZP,12p13.31,0.25415048,False
83595,SOX7,8p23.1,0.24953008,False
222537,HS3ST5,6q21-q22.1,0.24817051,False
23466,CBX6,22q13.1,0.24723871,False
9943,OXSR1,3p22.2,0.25235268,False
9778,KIAA0232,4p16.1,0.27545547,False
6048,RNF5,6p21.32,0.24971032,False
64063,PRSS22,16p13.3,0.25770518,False
57558,USP35,11q14.1,0.250745,False
29765,TMOD4,1q21.3,0.25040695,False
7031,TFF1,21q22.3,0.2506953,False
55757,UGGT2,13q32.1,0.24581179,False
285855,RPL7L1,6p21.1,0.25054815,False
159989,DEUP1,11q21,0.24938925,False
284067,CFAP97D1,17q21.31,0.26090232,False
574034,MIR433,14q32.2,0.2642158,False
11165,NUDT3,6p21.31,0.2525077,False
29066,ZC3H7A,16p13.13,0.25276357,False
256051,ZNF549,19q13.43,0.25470603,False
1653,DDX1,2p24.3,0.2613368,False
28998,MRPL13,8q24.12,0.24726595,False
2969,GTF2I,7q11.23,0.24661104,False
89832,CHRFAM7A,15q13.2,0.26502112,False
221914,GPC2,7q22.1,0.24650021,False
89978,DPH6,15q14,0.26267904,False
27000,DNAJC2,7q22.1,0.24282433,False
8877,SPHK1,17q25.1,0.29906556,False
153572,IRX2,5p15.33,0.25040537,False
140459,ASB6,9q34.11,0.25716332,False
83863,TTTY5,Yq11.223,57.57801,True
54884,RETSAT,2p11.2,0.25146237,False
10106,CTDSP2,12q14.1,0.2486462,False
284440,LINC00663,19p13.11,57.57801,True
57486,NLN,5q12.3,0.24835089,False
534,ATP6V1G2,6p21.33,0.25302455,False
10042,HMGXB4,22q12.3,0.25175518,False
113730,KLHDC7B,22q13.33,0.26618508,False
3224,HOXC8,12q13.13,0.2472284,False
5724,PTAFR,1p35.3,0.24664208,False
25921,ZDHHC5,11q12.1,0.24487329,False
85329,LGALS12,11q12.3,0.25429982,False
100750225,PCAT1,8q24.21,57.57801,True
2217,FCGRT,19q13.33,0.24907944,False
80343,SEL1L2,20p12.1,0.25856355,False
8224,SYN3,22q12.3,0.2732612,False
156,GRK2,11q13.2,0.24953477,False
572,BAD,11q13.1,0.2624016,False
8454,CUL1,7q36.1,0.24457566,False
1946,EFNA5,5q21.3,0.26213074,False
284366,KLK9,19q13.41,0.25370562,False
93661,CAPZA3,12p12.3,0.25097156,False
125050,RN7SK,6p12.2,0.2623868,False
7347,UCHL3,13q22.2,0.24437504,False
7881,KCNAB1,3q25.31,0.25380856,False
26046,LTN1,21q21.3,0.25135383,False
140890,SREK1,5q12.3,0.250115,False
554213,MIR449A,5q11.2,0.26178938,False
284293,HMSD,18q22.1,0.25471464,False
147929,ZNF565,19q13.12,0.25576323,False
9656,MDC1,6p21.33,0.25216985,False
54360,CYTL1,4p16.2,0.2567703,False
64718,UNKL,16p13.3,0.2613135,False
401612,SLC25A53,Xq22.2,0.25589556,False
11079,RER1,1p36.32,0.25160334,False
56157,TEX13A,Xq22.3,0.5306898,True
10609,P3H4,17q21.2,0.24976976,False
10423,CDIPT,16p11.2,0.24744914,False
349667,RTN4RL2,11q12.1,0.24964699,False
2637,GBX2,2q37.2,0.2663895,False
51130,ASB3,2p16.2,0.26001856,False
115653,KIR3DL3,19q13.42,0.2640299,False
84916,UTP4,16q22.1,0.2486153,False
79056,PRRG4,11p13,0.24920075,False
23089,PEG10,7q21.3,0.24438044,False
54470,ARMCX6,Xq22.1,0.26225746,False
146909,KIF18B,17q21.31,0.24814337,False
84135,UTP15,5q13.2,0.24750784,False
94134,ARHGAP12,10p11.22,0.24742836,False
10237,SLC35B1,17q21.33,0.2450902,False
93978,CLEC6A,12p13.31,0.24885486,False
80219,COQ10B,2q33.1,0.25970307,False
8602,NOP14,4p16.3,0.25436985,False
51389,RWDD1,6q22.1,0.25224546,False
127700,OSCP1,1p34.3,0.25414866,False
139596,UPRT,Xq13.3,0.2612947,False
8728,ADAM19,5q33.3,0.25032252,False
81579,PLA2G12A,4q25,0.24740033,False
80864,EGFL8,6p21.32,0.25817862,False
8484,GALR3,22q13.1,0.24853997,False
11331,PHB2,12p13.31,0.26539886,False
10726,NUDC,1p36.11,0.24645554,False
79671,NLRX1,11q23.3,0.24657577,False
3812,KIR3DL2,19q13.42,0.26056844,False
79027,ZNF655,7q22.1,0.24952044,False
84967,LSM10,1p34.3,0.24745679,False
348751,FTCDNL1,2q33.1,0.26665518,False
9910,RABGAP1L,1q25.1,0.30249786,False
151258,SLC38A11,2q24.3,0.25555855,False
2,A2M,12p13.31,0.25327232,False
10768,AHCYL1,1p13.3,0.24346344,False
1973,EIF4A1,17p13.1,0.25236535,False
10598,AHSA1,14q24.3,0.24770513,False
51225,ABI3,17q21.32,0.24669373,False
440073,IQSEC3,12p13.33,0.25397334,False
55245,UQCC1,20q11.22,0.2528718,False
158405,KIAA1958,9q32,0.2626726,False
154791,FMC1,7q34,0.24938922,False
3805,KIR2DL4,19q13.42,0.24965307,False
586,BCAT1,12p12.1,0.24907793,False
137970,UNC5D,8p12,0.26879635,False
7179,TPTE,21p11.2,0.2523538,False
222223,ELAPOR2,7q21.12,0.24992819,False
8303,SNN,16p13.13,0.27037695,False
166793,ZBTB49,4p16.3,0.25155282,False
4824,NKX3-1,8p21.2,0.29093727,False
28991,COMMD5,8q24.3,0.2547774,False
54853,WDR55,5q31.3,0.25759643,False
122665,RNASE8,14q11.2,0.25376382,False
57135,DAZ4,Yq11.23,0.25314304,False
29105,CFAP20,16q21,0.24784562,False
257062,CATSPERD,19p13.3,0.25583598,False
105371346,CPHXL,16q23.1,0.25843862,False
693123,MIR449B,5q11.2,0.26730266,False
64343,AZI2,3p24.1,0.25926784,False
10840,ALDH1L1,3q21.3,0.24592078,False
80125,CCDC33,15q24.1,0.27126896,False
51024,FIS1,7q22.1,0.25110096,False
54742,LY6K,8q24.3,0.25378552,False
112950,MED8,1p34.2,0.24639942,False
60489,APOBEC3G,22q13.1,0.24583346,False
406979,MIR19A,13q31.3,0.25102496,False
6015,RING1,6p21.32,0.24980204,False
374868,ATP9B,18q23,0.2501292,False
80344,DCAF11,14q12,0.25453958,False
574468,MIR526B,19q13.42,0.26914656,False
8324,FZD7,2q33.1,0.26061624,False
994,CDC25B,20p13,0.24758343,False
9569,GTF2IRD1,7q11.23,0.2573015,False
138065,RNF183,9q32,0.24586782,False
55684,RABL6,9q34.3,0.2498787,False
29909,GPR171,3q25.1,0.2554436,False
253980,KCTD13,16p11.2,0.24565564,False
6421,SFPQ,1p34.3,0.25312588,False
3806,KIR2DS1,19q13.4,0.26109934,False
9167,COX7A2L,2p21,0.25058347,False
1667,DEFA1,8p23.1,0.2523755,False
6749,SSRP1,11q12.1,0.24493188,False
23195,MDN1,6q15,0.25340995,False
440574,MICOS10,1p36.13,0.2536122,False
9557,CHD1L,1q21.1,0.25458857,False
6293,VPS52,6p21.32,0.2554037,False
51535,PPHLN1,12q12,0.25095156,False
84446,BRSK1,19q13.42,0.26188263,False
9728,SECISBP2L,15q21.1,0.2514687,False
951,CD37,19q13.33,0.2487356,False
80741,LY6G5C,6p21.33,0.26102933,False
139378,ADGRG4,Xq26.3,0.2585659,False
22822,PHLDA1,12q21.2,0.25008616,False
100130933,ERLN,17q25.1,0.27191707,False
51592,TRIM33,1p13.2,0.24515703,False
60385,TSKS,19q13.33,0.2541991,False
10057,ABCC5,3q27.1,0.2621321,False
7726,TRIM26,6p22.1,0.25049713,False
441864,TARM1,19q13.42,0.25708705,False
26470,SEZ6L2,16p11.2,0.2590439,False
6992,PPP1R11,6p22.1,0.25321588,False
91133,L3MBTL4,18p11.31,0.26811835,False
9388,LIPG,18q21.1,0.24476707,False
25832,NBPF14,1q21.2,0.26662648,False
285343,TCAIM,3p21.31,0.25879073,False
51497,NELFCD,20q13.32,0.25025237,False
10003,NAALAD2,11q14.3,0.2484775,False
79017,GGCT,7p14.3,0.25457162,False
10103,TSPAN1,1p34.1,0.24994145,False
23161,SNX13,7p21.1,0.2515794,False
4821,NKX2-2,20p11.22,0.26112166,False
7582,ZNF33B,10q11.21,0.2566356,False
140809,SRXN1,20p13,0.25253314,False
8459,TPST2,22q12.1,0.24845655,False
53349,ZFYVE1,14q24.2,0.24706985,False
389840,MAP3K15,Xp22.12,0.2625134,False
23181,DIP2A,21q22.3,0.2448976,False
116832,RPL39L,3q27.3,0.2730695,False
124817,CNTD1,17q21.2-q21.31,0.25505748,False
118812,MORN4,10q24.2,0.25104302,False
127435,PODN,1p32.3,0.24936171,False
5125,PCSK5,9q21.13,0.26807952,False
10482,NXF1,11q12.3,0.24497497,False
196074,METTL15,11p14.1,0.2588446,False
54793,KCTD9,8p21.2,0.25742945,False
348158,ACSM2B,16p12.3,0.25443926,False
128209,KLF17,1p34.1,0.24978916,False
84058,WDR54,2p13.1,0.24769633,False
29974,A1CF,10q11.23,0.2527551,False
4673,NAP1L1,12q21.2,0.24600492,False
92086,GGTLC1,20p11.21,0.2606723,False
8843,HCAR3,12q24.31,0.25400952,False
109729173,TFAP2A-AS2,6p24.3,57.57801,True
7923,HSD17B8,6p21.32,0.25065625,False
28513,CDH19,18q22.1,0.46233854,True
4090,SMAD5,5q31.1,0.27714518,False
84971,ATG4D,19p13.2,0.24794945,False
200959,GABRR3,3q11.2,0.2444169,False
57495,NWD2,4p14,0.26572227,False
140707,BRI3BP,12q24.31,0.25413278,False
80818,ZNF436,1p36.12,0.25110152,False
196500,PIANP,12p13.31,0.2515268,False
55179,FAIM,3q22.3,0.25702995,False
285671,RNF180,5q12.3,0.274063,False
6946,TCL4,2q34,57.57801,True
3382,ICA1,7p21.3,0.25048104,False
22870,PPP6R1,19q13.42,0.25035584,False
653247,PRB2,12p13.2,0.27127448,False
60496,AASDHPPT,11q22.3,0.24908665,False
3809,KIR2DS4,19q13.42,0.26274043,False
84779,NAA11,4q21.21,0.24568602,False
26024,PTCD1,7q22.1,0.25056383,False
574486,MIR526A2,19q13.42,0.269621,False
54542,RC3H2,9q33.2,0.24705797,False
23492,CBX7,22q13.1,0.25029296,False
7851,MALL,2q13,0.2484413,False
55357,TBC1D2,9q22.33,0.26176852,False
100750246,HIF1A-AS1,14q23.2,57.57801,True
26103,LRIT1,10q23.1,0.25270635,False
100379571,BACE1-AS,11q23.3,57.57801,True
2139,EYA2,20q13.12,0.25622937,False
389799,CFAP77,9q34.13,0.2528503,False
139735,ZFP92,Xq28,0.2510233,False
7122,CLDN5,22q11.21,0.25323302,False
1616,DAXX,6p21.32,0.26568335,False
257144,GCSAM,3q13.2,0.24888507,False
9577,BABAM2,2p23.2,0.26934883,False
54929,TMEM161A,19p13.11,0.2551925,False
54959,ODAM,4q13.3,0.2488344,False
346673,STRA8,7q33,0.25000766,False
29105,CFAP20,16q21,0.24762227,False
10003,NAALAD2,11q14.3,0.24952467,False
51247,PAIP2,5q31.2,0.25233725,False
2915,GRM5,11q14.2-q14.3,0.28095308,False
1668,DEFA3,8p23.1,0.25364164,False
25940,FAM98A,2p22.3,0.24920078,False
80325,ABTB1,3q21.3,0.2582912,False
26952,SMR3A,4q13.3,0.25827336,False
84836,ABHD14B,3p21.2,0.2469079,False
284129,SLC26A11,17q25.3,0.24865161,False
10178,TENM1,Xq25,0.2746517,False
28526,TRDC,14q11.2,0.26056084,False
54535,CCHCR1,6p21.33,0.2565571,False
5980,REV3L,6q21,0.24631849,False
84687,PPP1R9B,17q21.33,0.32942352,False
8631,SKAP1,17q21.32,0.24751921,False
79190,IRX6,16q12.2,0.24925438,False
84324,SARNP,12q13.2,0.24589165,False
51304,ZDHHC3,3p21.31,0.25333232,False
10970,CKAP4,12q23.3,0.25367364,False
9727,RAB11FIP3,16p13.3,0.2776125,False
341676,NEK5,13q14.3,0.24912865,False
57571,CARNS1,11q13.2,0.24994689,False
343263,MYBPHL,1p13.3,0.25125128,False
11025,LILRB3,19q13.42,0.24701296,False
54512,EXOSC4,8q24.3,0.24657106,False
2169,FABP2,4q26,0.2457331,False
266747,RGL4,22q11.23,0.25939167,False
646799,ZAR1L,13q13.1,0.25061795,False
101929796,NOTCH2NLR,1p11.2,57.57801,True
114794,ELFN2,22q13.1,0.2548423,False
653333,FAM86B2,8p23.1,0.2574982,False
2969,GTF2I,7q11.23,0.24658516,False
23603,CORO1C,12q24.11,0.2606225,False
91544,UBXN11,1p36.11,0.2559828,False
25878,MXRA5,Xp22.33,0.25882512,False
389072,PLEKHM3,2q33.3,0.26318333,False
10811,NOXA1,9q34.3,0.2584388,False
810,CALML3,10p15.1,0.25371718,False
55336,FBXL8,16q22.1,0.2713844,False
728637,MEIKIN,5q31.1,0.25105843,False
8784,TNFRSF18,1p36.33,0.25328392,False
384,ARG2,14q24.1,0.25639555,False
55273,TMEM100,17q22,0.24721047,False
441531,PGAM4,Xq21.1,0.25106922,False
55666,NPLOC4,17q25.3,0.25248408,False
23654,PLXNB2,22q13.33,0.24636531,False
406956,MIR181B2,9q33.3,0.26393816,False
79974,CPED1,7q31.31,0.2671384,False
9093,DNAJA3,16p13.3,0.2675607,False
55048,VPS37C,11q12.2,0.2455138,False
56981,PRDM11,11p11.2,0.24683434,False
419,ART3,4q21.1|4p15.1-p14,0.24956502,False
93145,OLFM2,19p13.2,0.2503671,False
440854,CAPN14,2p23.1,0.25585273,False
6044,SNORA62,3p22.1,0.26118767,False
85415,RHPN2,19q13.11,0.25753593,False
26009,ZZZ3,1p31.1,0.24359241,False
9495,AKAP5,14q23.3,0.25474632,False
9117,SEC22C,3p22.1,0.25132313,False
1366,CLDN7,17p13.1,0.24998766,False
2848,GPR25,1q32.1,0.25884977,False
429,ASCL1,12q23.2,0.3557268,False
5031,P2RY6,11q13.4,0.24983482,False
54882,ANKHD1,5q31.3,0.2535075,False
81888,HYI,1p34.2,0.2677941,False
102659353,THRIL,12q24.31,57.57801,True
51442,VGLL1,Xq26.3,0.25296614,False
10670,RRAGA,9p22.1,0.25218222,False
128153,SPATA17,1q41,0.26730022,False
8480,RAE1,20q13.31,0.25096297,False
2634,GBP2,1p22.2,0.24678463,False
128239,IQGAP3,1q22,0.25828072,False
128710,SLX4IP,20p12.2,0.26664934,False
3396,MRPL58,17q25.1,0.24484074,False
5926,ARID4A,14q23.1,0.24497801,False
1673,DEFB4A,8p23.1,0.25196055,False
101101692,HELLPAR,12q23.2,57.57801,True
7549,ZNF2,2q11.1,0.2561258,False
168400,DDX53,Xp22.11,0.25826055,False
574504,MIR502,Xp11.23,0.26341036,False
163486,DENND1B,1q31.3,0.25173017,False
55914,ERBIN,5q12.3,0.2606475,False
9074,CLDN6,16p13.3,0.25069165,False
148,ADRA1A,8p21.2,0.2843582,False
101669762,BLACAT1,1q32.1,57.57801,True
84315,MON1A,3p21.31,0.25135547,False
26018,LRIG1,3p14.1,0.26070422,False
91526,ANKRD44,2q33.1,0.28655276,False
9659,PDE4DIP,1q21.2,0.25289625,False
677772,SCARNA6,2q37.1,0.2731935,False
196541,METTL21C,13q33.1,0.24756731,False
100506115,PELATON,20q13.13,57.57801,True
151176,ERFE,2q37.3,0.25875273,False
84239,ATP13A4,3q29,0.25104976,False
9632,SEC24C,10q22.2,0.24517697,False
1870,E2F2,1p36.12,0.24856304,False
51438,MAGEC2,Xq27.2,0.2529666,False
219938,SPATA19,11q25,0.25522035,False
100132285,KIR2DS2,19q13.4,0.2599247,False
55695,NSUN5,7q11.23,0.24519499,False
127,ADH4,4q23,0.24759942,False
9475,ROCK2,2p25.1,0.32998645,False
54976,ADISSP,20p13,0.25472355,False
55698,RADIL,7p22.1,0.26814443,False
51226,COPZ2,17q21.32,0.24890693,False
3597,IL13RA1,Xq24,0.2594497,False
53944,CSNK1G1,15q22.31,0.24729441,False
167227,DCP2,5q22.2,0.2435871,False
27303,RBMS3,3p24.1,0.28088325,False
84223,DRC9,3q29,0.25234777,False
23255,MTCL1,18p11.22,0.2532503,False
57605,PITPNM2,12q24.31,0.25877908,False
9718,ECE2,3q27.1,0.24902257,False
932,MS4A3,11q12.1,0.26119396,False
6318,SERPINB4,18q21.33,0.24977815,False
152100,CMC1,3p24.1,0.25680396,False
1069,CETN2,Xq28,0.25824383,False
50808,AK3,9p24.1,0.25253287,False
23150,FRMD4B,3p14.1,0.2612042,False
5827,PXMP2,12q24.33,0.25366282,False
221357,GSTA5,6p12.2,0.2517462,False
374973,TEX38,1p33,0.26574025,False
56662,VTRNA1-3,5q31.3,57.57801,True
4886,NPY1R,4q32.2,0.24943502,False
51466,EVL,14q32.2,0.25235516,False
29,ABR,17p13.3,0.2499004,False
79828,METTL8,2q31.1,0.25769705,False
201254,CENPX,17q25.3,0.24531503,False
5570,PKIB,6q22.31,0.25479808,False
54512,EXOSC4,8q24.3,0.24679802,False
6415,SELENOW,19q13.33,0.25765687,False
8498,RANBP3,19p13.3,0.25531194,False
2791,GNG11,7q21.3,0.2519117,False
29986,SLC39A2,14q11.2,0.2575015,False
3486,IGFBP3,7p12.3,0.24906789,False
2817,GPC1,2q37.3,0.26967758,False
666,BOK,2q37.3,0.28160095,False
54780,NSMCE4A,10q26.13,0.25111437,False
79802,HHIPL2,1q41,0.26950115,False
1081,CGA,6q14.3,0.24724737,False
340205,TREML1,6p21.1,0.24947439,False
9686,VGLL4,3p25.3-p25.2,0.253864,False
10725,NFAT5,16q22.1,0.24443121,False
6482,ST3GAL1,8q24.22,0.24869898,False
144717,PHETA1,12q24.12,0.24981822,False
101154644,LINCMD1,6p12.2,57.57801,True
3805,KIR2DL4,19q13.42,0.25491762,False
6610,SMPD2,6q21,0.24391082,False
2016,EMX1,2p13.2,0.24541064,False
105447646,PNKY,6q16.1,57.57801,True
1871,E2F3,6p22.3,0.2481291,False
56886,UGGT1,2q14.3,0.24804083,False
84672,TTTY6,Yq11.223,57.57801,True
401647,GOLGA7B,10q24.2,0.25546518,False
3184,HNRNPD,4q21.22,0.26709452,False
